time,word,subject,count
2019-05-13T00:48:00Z,bitch,sansa,2
2019-05-13T00:48:00Z,bitch,jaime,1
2019-05-13T00:48:00Z,ass,jon snow,0
2019-05-13T00:48:00Z,ass,daenerys,2
2019-05-13T00:48:00Z,ass,cersei,1
2019-05-13T00:48:00Z,ass,tyrion,0
2019-05-13T00:48:00Z,ass,arya,0
2019-05-13T00:48:00Z,ass,sansa,1
2019-05-13T00:48:00Z,ass,jaime,0
2019-05-13T00:48:00Z,dick,jon snow,0
2019-05-13T00:48:00Z,dick,daenerys,0
2019-05-13T00:48:00Z,dick,cersei,0
2019-05-13T00:48:00Z,dick,tyrion,0
2019-05-13T00:48:00Z,dick,arya,0
2019-05-13T00:48:00Z,dick,sansa,0
2019-05-13T00:48:00Z,dick,jaime,0
2019-05-13T00:49:00Z,fuck,jon snow,1
2019-05-13T00:49:00Z,fuck,daenerys,3
2019-05-13T00:49:00Z,fuck,cersei,8
2019-05-13T00:49:00Z,fuck,tyrion,2
2019-05-13T00:49:00Z,fuck,arya,0
2019-05-13T00:49:00Z,fuck,sansa,1
2019-05-13T00:49:00Z,fuck,jaime,4
2019-05-13T00:49:00Z,shit,jon snow,1
2019-05-13T00:49:00Z,shit,daenerys,2
2019-05-13T00:49:00Z,shit,cersei,5
2019-05-13T00:49:00Z,shit,tyrion,3
2019-05-13T00:49:00Z,shit,arya,0
2019-05-13T00:49:00Z,shit,sansa,0
2019-05-13T00:49:00Z,shit,jaime,3
2019-05-13T00:49:00Z,bitch,jon snow,0
2019-05-13T00:49:00Z,bitch,daenerys,0
2019-05-13T00:49:00Z,bitch,cersei,4
2019-05-13T00:49:00Z,bitch,tyrion,0
2019-05-13T00:49:00Z,bitch,arya,0
2019-05-13T00:49:00Z,bitch,sansa,1
2019-05-13T00:49:00Z,bitch,jaime,0
2019-05-13T00:49:00Z,ass,jon snow,0
2019-05-13T00:49:00Z,ass,daenerys,0
2019-05-13T00:49:00Z,ass,cersei,0
2019-05-13T00:49:00Z,ass,tyrion,0
2019-05-13T00:49:00Z,ass,arya,0
2019-05-13T00:49:00Z,ass,sansa,0
2019-05-13T00:49:00Z,ass,jaime,0
2019-05-13T00:49:00Z,dick,jon snow,0
2019-05-13T00:49:00Z,dick,daenerys,0
2019-05-13T00:49:00Z,dick,cersei,1
2019-05-13T00:49:00Z,dick,tyrion,0
2019-05-13T00:49:00Z,dick,arya,0
2019-05-13T00:49:00Z,dick,sansa,0
2019-05-13T00:49:00Z,dick,jaime,0
2019-05-13T00:50:00Z,fuck,jon snow,2
2019-05-13T00:50:00Z,fuck,daenerys,3
2019-05-13T00:50:00Z,fuck,cersei,4
2019-05-13T00:50:00Z,fuck,tyrion,0
2019-05-13T00:50:00Z,fuck,arya,0
2019-05-13T00:50:00Z,fuck,sansa,0
2019-05-13T00:50:00Z,fuck,jaime,0
2019-05-13T00:50:00Z,shit,jon snow,0
2019-05-13T00:50:00Z,shit,daenerys,2
2019-05-13T00:50:00Z,shit,cersei,3
2019-05-13T00:50:00Z,shit,tyrion,1
2019-05-13T00:50:00Z,shit,arya,0
2019-05-13T00:50:00Z,shit,sansa,0
2019-05-13T00:50:00Z,shit,jaime,1
2019-05-13T00:50:00Z,bitch,jon snow,0
2019-05-13T00:50:00Z,bitch,daenerys,1
2019-05-13T00:50:00Z,bitch,cersei,3
2019-05-13T00:50:00Z,bitch,tyrion,1
2019-05-13T00:50:00Z,bitch,arya,1
2019-05-13T00:50:00Z,bitch,sansa,1
2019-05-13T00:50:00Z,bitch,jaime,0
2019-05-13T00:50:00Z,ass,jon snow,1
2019-05-13T00:50:00Z,ass,daenerys,1
2019-05-13T00:50:00Z,ass,cersei,1
2019-05-13T00:50:00Z,ass,tyrion,0
2019-05-13T00:50:00Z,ass,arya,0
2019-05-13T00:50:00Z,ass,sansa,1
2019-05-13T00:50:00Z,ass,jaime,0
2019-05-13T00:50:00Z,dick,jon snow,0
2019-05-13T00:50:00Z,dick,daenerys,0
2019-05-13T00:50:00Z,dick,cersei,0
2019-05-13T00:50:00Z,dick,tyrion,0
2019-05-13T00:50:00Z,dick,arya,0
2019-05-13T00:50:00Z,dick,sansa,0
2019-05-13T00:50:00Z,dick,jaime,0
2019-05-13T00:51:00Z,fuck,jon snow,0
2019-05-13T00:51:00Z,fuck,daenerys,1
2019-05-13T00:51:00Z,fuck,cersei,8
2019-05-13T00:51:00Z,fuck,tyrion,2
2019-05-13T00:51:00Z,fuck,arya,0
2019-05-13T00:51:00Z,fuck,sansa,1
2019-05-13T00:51:00Z,fuck,jaime,3
2019-05-13T00:51:00Z,shit,jon snow,0
2019-05-13T00:51:00Z,shit,daenerys,5
2019-05-13T00:51:00Z,shit,cersei,3
2019-05-13T00:51:00Z,shit,tyrion,0
2019-05-13T00:51:00Z,shit,arya,0
2019-05-13T00:51:00Z,shit,sansa,1
2019-05-13T00:51:00Z,shit,jaime,1
2019-05-13T00:51:00Z,bitch,jon snow,0
2019-05-13T00:51:00Z,bitch,daenerys,2
2019-05-13T00:51:00Z,bitch,cersei,3
2019-05-13T00:51:00Z,bitch,tyrion,1
2019-05-13T00:51:00Z,bitch,arya,0
2019-05-13T00:51:00Z,bitch,sansa,0
2019-05-13T00:51:00Z,bitch,jaime,0
2019-05-13T00:51:00Z,ass,jon snow,0
2019-05-13T00:51:00Z,ass,daenerys,0
2019-05-13T00:51:00Z,ass,cersei,3
2019-05-13T00:51:00Z,ass,tyrion,1
2019-05-13T00:51:00Z,ass,arya,0
2019-05-13T00:51:00Z,ass,sansa,0
2019-05-13T00:51:00Z,ass,jaime,0
2019-05-13T00:51:00Z,dick,jon snow,0
2019-05-13T00:51:00Z,dick,daenerys,0
2019-05-13T00:51:00Z,dick,cersei,0
2019-05-13T00:51:00Z,dick,tyrion,0
2019-05-13T00:51:00Z,dick,arya,0
2019-05-13T00:51:00Z,dick,sansa,0
2019-05-13T00:51:00Z,dick,jaime,0
2019-05-13T00:52:00Z,fuck,jon snow,1
2019-05-13T00:52:00Z,fuck,daenerys,3
2019-05-13T00:52:00Z,fuck,cersei,5
2019-05-13T00:52:00Z,fuck,tyrion,0
2019-05-13T00:52:00Z,fuck,arya,1
2019-05-13T00:52:00Z,fuck,sansa,1
2019-05-13T00:52:00Z,fuck,jaime,2
2019-05-13T00:52:00Z,shit,jon snow,0
2019-05-13T00:52:00Z,shit,daenerys,0
2019-05-13T00:52:00Z,shit,cersei,3
2019-05-13T00:52:00Z,shit,tyrion,0
2019-05-13T00:52:00Z,shit,arya,0
2019-05-13T00:52:00Z,shit,sansa,1
2019-05-13T00:52:00Z,shit,jaime,1
2019-05-13T00:52:00Z,bitch,jon snow,0
2019-05-13T00:52:00Z,bitch,daenerys,1
2019-05-13T00:52:00Z,bitch,cersei,3
2019-05-13T00:52:00Z,bitch,tyrion,0
2019-05-13T00:52:00Z,bitch,arya,1
2019-05-13T00:52:00Z,bitch,sansa,0
2019-05-13T00:52:00Z,bitch,jaime,0
2019-05-13T00:52:00Z,ass,jon snow,0
2019-05-13T00:52:00Z,ass,daenerys,1
2019-05-13T00:52:00Z,ass,cersei,1
2019-05-13T00:52:00Z,ass,tyrion,1
2019-05-13T00:52:00Z,ass,arya,0
2019-05-13T00:52:00Z,ass,sansa,1
2019-05-13T00:52:00Z,ass,jaime,0
2019-05-13T00:52:00Z,dick,jon snow,0
2019-05-13T00:52:00Z,dick,daenerys,0
2019-05-13T00:52:00Z,dick,cersei,0
2019-05-13T00:52:00Z,dick,tyrion,0
2019-05-13T00:52:00Z,dick,arya,0
2019-05-13T00:52:00Z,dick,sansa,0
2019-05-13T00:52:00Z,dick,jaime,0
2019-05-13T00:53:00Z,fuck,jon snow,0
2019-05-13T00:53:00Z,fuck,daenerys,1
2019-05-13T00:53:00Z,fuck,cersei,4
2019-05-13T00:53:00Z,fuck,tyrion,2
2019-05-13T00:53:00Z,fuck,arya,2
2019-05-13T00:53:00Z,fuck,sansa,1
2019-05-13T00:53:00Z,fuck,jaime,1
2019-05-13T00:53:00Z,shit,jon snow,0
2019-05-13T00:53:00Z,shit,daenerys,1
2019-05-13T00:53:00Z,shit,cersei,2
2019-05-13T00:53:00Z,shit,tyrion,0
2019-05-13T00:53:00Z,shit,arya,0
2019-05-13T00:53:00Z,shit,sansa,1
2019-05-13T00:53:00Z,shit,jaime,3
2019-05-13T00:53:00Z,bitch,jon snow,0
2019-05-13T00:53:00Z,bitch,daenerys,0
2019-05-13T00:53:00Z,bitch,cersei,1
2019-05-13T00:53:00Z,bitch,tyrion,0
2019-05-13T00:53:00Z,bitch,arya,0
2019-05-13T00:53:00Z,bitch,sansa,0
2019-05-13T00:53:00Z,bitch,jaime,2
2019-05-13T00:53:00Z,ass,jon snow,0
2019-05-13T00:53:00Z,ass,daenerys,1
2019-05-13T00:53:00Z,ass,cersei,0
2019-05-13T00:53:00Z,ass,tyrion,0
2019-05-13T00:53:00Z,ass,arya,0
2019-05-13T00:53:00Z,ass,sansa,0
2019-05-13T00:53:00Z,ass,jaime,0
2019-05-13T00:53:00Z,dick,jon snow,0
2019-05-13T00:53:00Z,dick,daenerys,0
2019-05-13T00:53:00Z,dick,cersei,0
2019-05-13T00:53:00Z,dick,tyrion,0
2019-05-13T00:53:00Z,dick,arya,0
2019-05-13T00:53:00Z,dick,sansa,0
2019-05-13T00:53:00Z,dick,jaime,0
2019-05-13T00:54:00Z,fuck,jon snow,1
2019-05-13T00:54:00Z,fuck,daenerys,0
2019-05-13T00:54:00Z,fuck,cersei,3
2019-05-13T00:54:00Z,fuck,tyrion,0
2019-05-13T00:54:00Z,fuck,arya,1
2019-05-13T00:54:00Z,fuck,sansa,0
2019-05-13T00:54:00Z,fuck,jaime,1
2019-05-13T00:54:00Z,shit,jon snow,2
2019-05-13T00:54:00Z,shit,daenerys,2
2019-05-13T00:54:00Z,shit,cersei,3
2019-05-13T00:54:00Z,shit,tyrion,0
2019-05-13T00:54:00Z,shit,arya,0
2019-05-13T00:54:00Z,shit,sansa,3
2019-05-13T00:54:00Z,shit,jaime,4
2019-05-13T00:54:00Z,bitch,jon snow,0
2019-05-13T00:54:00Z,bitch,daenerys,0
2019-05-13T00:54:00Z,bitch,cersei,4
2019-05-13T00:54:00Z,bitch,tyrion,0
2019-05-13T00:54:00Z,bitch,arya,0
2019-05-13T00:54:00Z,bitch,sansa,0
2019-05-13T00:54:00Z,bitch,jaime,1
2019-05-13T00:54:00Z,ass,jon snow,0
2019-05-13T00:54:00Z,ass,daenerys,0
2019-05-13T00:54:00Z,ass,cersei,1
2019-05-13T00:54:00Z,ass,tyrion,1
2019-05-13T00:54:00Z,ass,arya,0
2019-05-13T00:54:00Z,ass,sansa,0
2019-05-13T00:54:00Z,ass,jaime,0
2019-05-13T00:54:00Z,dick,jon snow,0
2019-05-13T00:54:00Z,dick,daenerys,0
2019-05-13T00:54:00Z,dick,cersei,0
2019-05-13T00:54:00Z,dick,tyrion,0
2019-05-13T00:54:00Z,dick,arya,0
2019-05-13T00:54:00Z,dick,sansa,0
2019-05-13T00:54:00Z,dick,jaime,0
2019-05-13T00:55:00Z,fuck,jon snow,2
2019-05-13T00:55:00Z,fuck,daenerys,4
2019-05-13T00:55:00Z,fuck,cersei,1
2019-05-13T00:55:00Z,fuck,tyrion,1
2019-05-13T00:55:00Z,fuck,arya,0
2019-05-13T00:55:00Z,fuck,sansa,2
2019-05-13T00:55:00Z,fuck,jaime,1
2019-05-13T00:55:00Z,shit,jon snow,1
2019-05-13T00:55:00Z,shit,daenerys,6
2019-05-13T00:55:00Z,shit,cersei,5
2019-05-13T00:55:00Z,shit,tyrion,1
2019-05-13T00:55:00Z,shit,arya,1
2019-05-13T00:55:00Z,shit,sansa,2
2019-05-13T00:55:00Z,shit,jaime,3
2019-05-13T00:55:00Z,bitch,jon snow,0
2019-05-13T00:55:00Z,bitch,daenerys,2
2019-05-13T00:55:00Z,bitch,cersei,2
2019-05-13T00:55:00Z,bitch,tyrion,0
2019-05-13T00:55:00Z,bitch,arya,1
2019-05-13T00:55:00Z,bitch,sansa,0
2019-05-13T00:55:00Z,bitch,jaime,0
2019-05-13T00:55:00Z,ass,jon snow,0
2019-05-13T00:55:00Z,ass,daenerys,0
2019-05-13T00:55:00Z,ass,cersei,1
2019-05-13T00:55:00Z,ass,tyrion,0
2019-05-13T00:55:00Z,ass,arya,0
2019-05-13T00:55:00Z,ass,sansa,0
2019-05-13T00:55:00Z,ass,jaime,0
2019-05-13T00:55:00Z,dick,jon snow,0
2019-05-13T00:55:00Z,dick,daenerys,0
2019-05-13T00:55:00Z,dick,cersei,1
2019-05-13T00:55:00Z,dick,tyrion,0
2019-05-13T00:55:00Z,dick,arya,0
2019-05-13T00:55:00Z,dick,sansa,0
2019-05-13T00:55:00Z,dick,jaime,0
2019-05-13T00:56:00Z,fuck,jon snow,1
2019-05-13T00:56:00Z,fuck,daenerys,2
2019-05-13T00:56:00Z,fuck,cersei,7
2019-05-13T00:56:00Z,fuck,tyrion,1
2019-05-13T00:56:00Z,fuck,arya,3
2019-05-13T00:56:00Z,fuck,sansa,2
2019-05-13T00:56:00Z,fuck,jaime,0
2019-05-13T00:56:00Z,shit,jon snow,1
2019-05-13T00:56:00Z,shit,daenerys,3
2019-05-13T00:56:00Z,shit,cersei,1
2019-05-13T00:56:00Z,shit,tyrion,0
2019-05-13T00:56:00Z,shit,arya,0
2019-05-13T00:56:00Z,shit,sansa,0
2019-05-13T00:56:00Z,shit,jaime,1
2019-05-13T00:56:00Z,bitch,jon snow,0
2019-05-13T00:56:00Z,bitch,daenerys,1
2019-05-13T00:56:00Z,bitch,cersei,8
2019-05-13T00:56:00Z,bitch,tyrion,1
2019-05-13T00:56:00Z,bitch,arya,0
2019-05-13T00:56:00Z,bitch,sansa,0
2019-05-13T00:56:00Z,bitch,jaime,0
2019-05-13T00:56:00Z,ass,jon snow,0
2019-05-13T00:56:00Z,ass,daenerys,1
2019-05-13T00:56:00Z,ass,cersei,4
2019-05-13T00:56:00Z,ass,tyrion,0
2019-05-13T00:56:00Z,ass,arya,0
2019-05-13T00:56:00Z,ass,sansa,0
2019-05-13T00:56:00Z,ass,jaime,0
2019-05-13T00:56:00Z,dick,jon snow,0
2019-05-13T00:56:00Z,dick,daenerys,0
2019-05-13T00:56:00Z,dick,cersei,0
2019-05-13T00:56:00Z,dick,tyrion,0
2019-05-13T00:56:00Z,dick,arya,0
2019-05-13T00:56:00Z,dick,sansa,0
2019-05-13T00:56:00Z,dick,jaime,0
2019-05-13T00:57:00Z,fuck,jon snow,2
2019-05-13T00:57:00Z,fuck,daenerys,2
2019-05-13T00:57:00Z,fuck,cersei,4
2019-05-13T00:57:00Z,fuck,tyrion,0
2019-05-13T00:57:00Z,fuck,arya,1
2019-05-13T00:57:00Z,fuck,sansa,0
2019-05-13T00:57:00Z,fuck,jaime,0
2019-05-13T00:57:00Z,shit,jon snow,2
2019-05-13T00:57:00Z,shit,daenerys,3
2019-05-13T00:57:00Z,shit,cersei,5
2019-05-13T00:57:00Z,shit,tyrion,0
2019-05-13T00:57:00Z,shit,arya,0
2019-05-13T00:57:00Z,shit,sansa,1
2019-05-13T00:57:00Z,shit,jaime,1
2019-05-13T00:57:00Z,bitch,jon snow,0
2019-05-13T00:57:00Z,bitch,daenerys,1
2019-05-13T00:57:00Z,bitch,cersei,2
2019-05-13T00:57:00Z,bitch,tyrion,0
2019-05-13T00:57:00Z,bitch,arya,0
2019-05-13T00:57:00Z,bitch,sansa,2
2019-05-13T00:57:00Z,bitch,jaime,0
2019-05-13T00:57:00Z,ass,jon snow,0
2019-05-13T00:57:00Z,ass,daenerys,2
2019-05-13T00:57:00Z,ass,cersei,3
2019-05-13T00:57:00Z,ass,tyrion,0
2019-05-13T00:57:00Z,ass,arya,0
2019-05-13T00:57:00Z,ass,sansa,1
2019-05-13T00:57:00Z,ass,jaime,0
2019-05-13T00:57:00Z,dick,jon snow,0
2019-05-13T00:57:00Z,dick,daenerys,0
2019-05-13T00:57:00Z,dick,cersei,0
2019-05-13T00:57:00Z,dick,tyrion,0
2019-05-13T00:57:00Z,dick,arya,0
2019-05-13T00:57:00Z,dick,sansa,0
2019-05-13T00:57:00Z,dick,jaime,0
2019-05-13T00:58:00Z,fuck,jon snow,0
2019-05-13T00:58:00Z,fuck,daenerys,1
2019-05-13T00:58:00Z,fuck,cersei,9
2019-05-13T00:58:00Z,fuck,tyrion,4
2019-05-13T00:58:00Z,fuck,arya,2
2019-05-13T00:58:00Z,fuck,sansa,1
2019-05-13T00:58:00Z,fuck,jaime,1
2019-05-13T00:58:00Z,shit,jon snow,1
2019-05-13T00:58:00Z,shit,daenerys,2
2019-05-13T00:58:00Z,shit,cersei,0
2019-05-13T00:58:00Z,shit,tyrion,0
2019-05-13T00:58:00Z,shit,arya,0
2019-05-13T00:58:00Z,shit,sansa,0
2019-05-13T00:58:00Z,shit,jaime,2
2019-05-13T00:58:00Z,bitch,jon snow,0
2019-05-13T00:58:00Z,bitch,daenerys,0
2019-05-13T00:58:00Z,bitch,cersei,3
2019-05-13T00:58:00Z,bitch,tyrion,0
2019-05-13T00:58:00Z,bitch,arya,0
2019-05-13T00:58:00Z,bitch,sansa,0
2019-05-13T00:58:00Z,bitch,jaime,0
2019-05-13T00:58:00Z,ass,jon snow,0
2019-05-13T00:58:00Z,ass,daenerys,0
2019-05-13T00:58:00Z,ass,cersei,4
2019-05-13T00:58:00Z,ass,tyrion,1
2019-05-13T00:58:00Z,ass,arya,0
2019-05-13T00:58:00Z,ass,sansa,0
2019-05-13T00:58:00Z,ass,jaime,0
2019-05-13T00:58:00Z,dick,jon snow,0
2019-05-13T00:58:00Z,dick,daenerys,0
2019-05-13T00:58:00Z,dick,cersei,2
2019-05-13T00:58:00Z,dick,tyrion,0
2019-05-13T00:58:00Z,dick,arya,0
2019-05-13T00:58:00Z,dick,sansa,0
2019-05-13T00:58:00Z,dick,jaime,0
2019-05-13T00:59:00Z,fuck,jon snow,3
2019-05-13T00:59:00Z,fuck,daenerys,1
2019-05-13T00:59:00Z,fuck,cersei,7
2019-05-13T00:59:00Z,fuck,tyrion,0
2019-05-13T00:59:00Z,fuck,arya,1
2019-05-13T00:59:00Z,fuck,sansa,3
2019-05-13T00:59:00Z,fuck,jaime,2
2019-05-13T00:59:00Z,shit,jon snow,3
2019-05-13T00:59:00Z,shit,daenerys,5
2019-05-13T00:59:00Z,shit,cersei,1
2019-05-13T00:59:00Z,shit,tyrion,0
2019-05-13T00:59:00Z,shit,arya,1
2019-05-13T00:59:00Z,shit,sansa,0
2019-05-13T00:59:00Z,shit,jaime,1
2019-05-13T00:59:00Z,bitch,jon snow,0
2019-05-13T00:59:00Z,bitch,daenerys,2
2019-05-13T00:59:00Z,bitch,cersei,11
2019-05-13T00:59:00Z,bitch,tyrion,0
2019-05-13T00:59:00Z,bitch,arya,0
2019-05-13T00:59:00Z,bitch,sansa,0
2019-05-13T00:59:00Z,bitch,jaime,0
2019-05-13T00:59:00Z,ass,jon snow,0
2019-05-13T00:59:00Z,ass,daenerys,0
2019-05-13T00:59:00Z,ass,cersei,0
2019-05-13T00:59:00Z,ass,tyrion,1
2019-05-13T00:59:00Z,ass,arya,1
2019-05-13T00:59:00Z,ass,sansa,1
2019-05-13T00:59:00Z,ass,jaime,0
2019-05-13T00:59:00Z,dick,jon snow,0
2019-05-13T00:59:00Z,dick,daenerys,0
2019-05-13T00:59:00Z,dick,cersei,0
2019-05-13T00:59:00Z,dick,tyrion,0
2019-05-13T00:59:00Z,dick,arya,0
2019-05-13T00:59:00Z,dick,sansa,0
2019-05-13T00:59:00Z,dick,jaime,0
2019-05-13T01:00:00Z,fuck,jon snow,3
2019-05-13T01:00:00Z,fuck,daenerys,2
2019-05-13T01:00:00Z,fuck,cersei,11
2019-05-13T01:00:00Z,fuck,tyrion,0
2019-05-13T01:00:00Z,fuck,arya,2
2019-05-13T01:00:00Z,fuck,sansa,1
2019-05-13T01:00:00Z,fuck,jaime,2
2019-05-13T01:00:00Z,shit,jon snow,3
2019-05-13T01:00:00Z,shit,daenerys,3
2019-05-13T01:00:00Z,shit,cersei,3
2019-05-13T01:00:00Z,shit,tyrion,0
2019-05-13T01:00:00Z,shit,arya,2
2019-05-13T01:00:00Z,shit,sansa,1
2019-05-13T01:00:00Z,shit,jaime,6
2019-05-13T01:00:00Z,bitch,jon snow,1
2019-05-13T01:00:00Z,bitch,daenerys,1
2019-05-13T01:00:00Z,bitch,cersei,6
2019-05-13T01:00:00Z,bitch,tyrion,0
2019-05-13T01:00:00Z,bitch,arya,0
2019-05-13T01:00:00Z,bitch,sansa,0
2019-05-13T01:00:00Z,bitch,jaime,1
2019-05-13T01:00:00Z,ass,jon snow,0
2019-05-13T01:00:00Z,ass,daenerys,0
2019-05-13T01:00:00Z,ass,cersei,0
2019-05-13T01:00:00Z,ass,tyrion,0
2019-05-13T01:00:00Z,ass,arya,0
2019-05-13T01:00:00Z,ass,sansa,0
2019-05-13T01:00:00Z,ass,jaime,0
2019-05-13T01:00:00Z,dick,jon snow,0
2019-05-13T01:00:00Z,dick,daenerys,0
2019-05-13T01:00:00Z,dick,cersei,0
2019-05-13T01:00:00Z,dick,tyrion,0
2019-05-13T01:00:00Z,dick,arya,0
2019-05-13T01:00:00Z,dick,sansa,0
2019-05-13T01:00:00Z,dick,jaime,0
2019-05-13T01:01:00Z,fuck,jon snow,2
2019-05-13T01:01:00Z,fuck,daenerys,9
2019-05-13T01:01:00Z,fuck,cersei,12
2019-05-13T01:01:00Z,fuck,tyrion,1
2019-05-13T01:01:00Z,fuck,arya,0
2019-05-13T01:01:00Z,fuck,sansa,2
